name,dong,address,lat,lng,geo,theme,programs,phone,merchant_no
"큐사랑","대호동","전라남도 나주시 대호길 67-14 1층","35.042392","126.716743","naver","미용원","고유가 피해지원금","061)333-0632","98644801"
"(주)신성렌트카","대호동","전라남도 나주시 문화로 216","35.017788","126.78518","naver","렌트카","고유가 피해지원금","062)575-2029","65102655"
"유명한수학학원","대호동","전라남도 나주시 대호길 76-8 대방1차 상가 2층 205호","35.043413","126.718259","naver","문리계학원","고유가 피해지원금","","108681761"
"카빙24","대호동","전남 나주시 대호동","35.048661","126.714376","dong","커피/음료전문점","고유가 피해지원금","061)111-2222","111216715"
"차오르다태권도","대호동","전라남도 나주시 대호길 76-8 . 상가동 지하1층 비101호","35.043388","126.718251","naver","예체능계학원","고유가 피해지원금|온누리","061)337-8878","111939878"
"박은자 헤어스튜디오","대호동","전라남도 나주시 대호길 76-8 상가동 1층","35.043534","126.718236","naver","미용원","고유가 피해지원금|온누리","070)7079-2949","90895234"
"개예뻐","대호동","전라남도 나주시 대호길 76-8 상가동 1층 105호","35.043995","126.718814","naver","반려동물 서비스/용품점","고유가 피해지원금","","119960417"
"승수학학원","대호동","전라남도 나주시 대호길 76-8 대방상가 3층","35.043344","126.718282","naver","문리계학원","고유가 피해지원금","061)332-0982","55449425"
"밥술","대호동","전라남도 나주시 대호길 45-8","35.040197","126.717355","naver","한식","고유가 피해지원금","061)333-4053","83380478"
"크린토피아 나주 대호1호점","대호동","전라남도 나주시 대호길 63 1층 거북거든 옆","35.041583","126.717886","naver","세탁소","고유가 피해지원금|온누리","061)333-3108","111415089"
"봉명동내커피 나주대호점","대호동","전라남도 나주시 대호길 63","35.041562","126.717846","naver","커피/음료전문점","고유가 피해지원금|온누리","061)820-8080","113555910"
"술집","대호동","전라남도 나주시 우정로 56 1동 1층 B119호","35.023541","126.786503","naver","일반주점","고유가 피해지원금","","106070412"
"부띠끄제이","대호동","전라남도 나주시 대호길 63","35.041562","126.717846","naver","기성복점","고유가 피해지원금|온누리","","101422788"
"뚝배기 양평해장국 대호점","대호동","전라남도 나주시 대호길 63-1","35.041702","126.717847","naver","한식","고유가 피해지원금|온누리","","102827580"
"바다아시아마트","대호동","전남 나주시 대호동","35.046167","126.715621","dong","슈퍼마켓","고유가 피해지원금","","120141717"
"미쳐버린파닭","대호동","전라남도 나주시 건재로 192","35.050312","126.721834","naver","일반주점","고유가 피해지원금","061)332-9202","24916123"
"해물조개짬뽕","대호동","전라남도 나주시 건재로 190","35.05018","126.72179","naver","한식","고유가 피해지원금","061)331-9927","116497867"
"늘솜아구찜","대호동","전라남도 나주시 대호길 65","35.041828","126.717866","naver","한식","고유가 피해지원금|온누리","061)336-6333","85518914"
"숭이네","대호동","전라남도 나주시 대호길 59-5 새봄빌라1층","35.0411","126.717586","naver","일반음식점 기타","고유가 피해지원금|온누리","061)332-0435","88910582"
"수제천원빵","대호동","전남 나주시 대호동","35.047017","126.714533","dong","기타 식품","고유가 피해지원금","","120346704"
"영산포 양꼬치","대호동","전라남도 나주시 대호길 45-44 1층","35.040642","126.717395","naver","한식","고유가 피해지원금|온누리","061)336-0309","88012737"
"두마리찜닭두찜나주대호점","대호동","전남 나주시 대호동","35.050371","126.715073","dong","한식","고유가 피해지원금|온누리","061)333-8255","96175233"
"뜨라레","대호동","전라남도 나주시 대호길 67 뜨라레","35.041969","126.717849","naver","화원","고유가 피해지원금|온누리","061)333-6965","81655616"
"전설의 김또깡 고깃집","대호동","전라남도 나주시 대호길 45-46","35.040765","126.717377","naver","한식","고유가 피해지원금|온누리","","101067870"
"지에스25 동신대정문점","대호동","전라남도 나주시 건재로 170 1층 1호","35.04876","126.720635","naver","편의점","고유가 피해지원금","","108234933"
"건달제빵소","대호동","전라남도 나주시 우정로 10 이노파크지식센터 마동","35.024714","126.781881","naver","제과점/아이스크림점","고유가 피해지원금","061)331-7769","81246104"
"카페나을","대호동","전라남도 나주시 건재로 170 카페나을","35.04895","126.720672","naver","커피/음료전문점","고유가 피해지원금","070)7614-3579","113981414"
"조선국밥","대호동","전라남도 나주시 대호길 69","35.042141","126.717891","naver","한식","고유가 피해지원금|온누리","061)331-3663","67694176"
"광명크리닉세탁소","대호동","전남 나주시 대호동","35.048861","126.719203","dong","세탁소","고유가 피해지원금","061)332-6727","92423309"
"앵콜노래연습장","대호동","전라남도 나주시 대호길 59-24","35.041451","126.717619","naver","노래방","고유가 피해지원금","061)336-6644","55410756"
"다다회관","대호동","전라남도 나주시 건재로 176-5","35.049741","126.721025","naver","한식","고유가 피해지원금","061)336-0233","13285558"
"한솥도시락 나주동신대앞점","대호동","전라남도 나주시 건재로 176-5 온사랑교회","35.04971","126.720986","naver","패스트푸드점","고유가 피해지원금","061)332-3357","121337171"
"더카페","대호동","전라남도 나주시 대호길 71 1층","35.042246","126.717838","naver","커피/음료전문점","고유가 피해지원금|온누리","061)334-4320","82256331"
"피트니스 (V)","대호동","전라남도 나주시 대호길 45-50","35.041024","126.717435","naver","레포츠클럽","고유가 피해지원금|온누리","061)332-2244","121453448"
"삼시세끼앤행운정","대호동","전라남도 나주시 대호길 59-22","35.041556","126.717593","naver","한식","고유가 피해지원금|온누리","061)266-1082","74942754"
"호반식육식당","대호동","전라남도 나주시 대호길 45-52 호반식육식당","35.041097","126.717403","naver","한식","고유가 피해지원금|온누리","061)332-6868","34410984"
"나주경동나비엔대리점","대호동","전라남도 나주시 대호길 71-1","35.042379","126.717848","naver","냉난방기구","고유가 피해지원금|온누리","062)522-1244","110044501"
"헤어투데이","대호동","전라남도 나주시 대호길 59-20","35.04168","126.717577","naver","미용원","고유가 피해지원금|온누리","061)332-5887","72558668"
"천안문","대호동","전라남도 나주시 대호길 59-20","35.04168","126.717577","naver","중식","고유가 피해지원금|온누리","061)513-0580","118395513"
"유한회사송현불고기","대호동","전남 나주시 대호동","35.051113","126.716957","dong","한식","고유가 피해지원금","061)332-6497","89832244"
"엠지 노래연습장","대호동","전남 나주시 대호동","35.046578","126.714534","dong","노래방","고유가 피해지원금","061)332-7456","111334872"
"금학","대호동","전라남도 나주시 노안삼도로 8-9 대호동 310-8","35.051211","126.721955","naver","중식","고유가 피해지원금","061)333-1271","32694644"
"역전할머니맥주1982나주동신대점","대호동","전남 나주시 대호동","35.050327","126.714635","dong","한식","고유가 피해지원금","","106481071"
"뚜레쥬르나주대호점","대호동","전라남도 나주시 대호길 75","35.042575","126.717876","naver","제과점/아이스크림점","고유가 피해지원금|온누리","061)331-1456","74015544"
"아도니스","대호동","전라남도 나주시 대호길 59-28 1층 아도니스","35.04132","126.717386","naver","일반주점","고유가 피해지원금|온누리","","101856941"
"드롭탑나주점","대호동","전라남도 나주시 대호길 76","35.042863","126.717948","naver","양식","고유가 피해지원금|온누리","061)334-7456","31437604"
"황금대패삼겹살","대호동","전라남도 나주시 대호길 59-18","35.041901","126.71754","naver","한식","고유가 피해지원금","","102679342"
"고집쟁이족발","대호동","전라남도 나주시 대호길 59-32","35.041451","126.717393","naver","한식","고유가 피해지원금|온누리","061)337-8880","93159328"
"썸 아이(suum.i)","대호동","전남 나주시 대호동","35.045889","126.715234","dong","기성복점","고유가 피해지원금","","114475198"
"행복한농부","대호동","전라남도 나주시 대호길 76-1 1층 행복한농부","35.042971","126.717938","naver","농.수.축산물점","고유가 피해지원금|온누리","","110931043"
"골목길","대호동","전라남도 나주시 노안면 장동리","35.076745","126.738448","naver","한식","고유가 피해지원금|온누리","061)337-1110","76970996"
"학사당구장","대호동","전라남도 나주시 건재로 182 지하1층 학사당구장","35.049648","126.721031","naver","당구장","고유가 피해지원금","","119057619"
"복사센터","대호동","전라남도 나주시 건재로 182","35.04987","126.721144","naver","문방구점","고유가 피해지원금","061)334-4077","41336157"
"낭만돈부리앤카레","대호동","전남 나주시 대호동","35.047001","126.714067","dong","한식","고유가 피해지원금","061)331-0222","98389842"
